namePlayer.x,slugSeason,groupPosition,countGames,countGamesStarted,Tm
Deron Williams,2012-13,G,78,78,BRK
Derrick Williams,2012-13,F,78,56,MIN
Lou Williams,2012-13,G,39,9,ATL
Marvin Williams,2012-13,F,73,51,UTA
Mo Williams,2012-13,G,46,46,UTA
Reggie Williams,2012-13,F,40,0,CHA
Metta World Peace,2012-13,F,75,66,LAL
Brandan Wright,2012-13,C,64,16,DAL
Dorell Wright,2012-13,F,79,8,PHI
Tony Wroten,2012-13,G,35,0,MEM
Nick Young,2012-13,G,59,17,PHI
Sam Young,2012-13,G,56,3,IND
Thaddeus Young,2012-13,F,76,76,PHI
Tyler Zeller,2012-13,C,77,55,CLE
Quincy Acy,2013-14,F,63,0,TOT
Steven Adams,2013-14,C,81,20,OKC
Jeff Adrien,2013-14,F,53,12,TOT
Arron Afflalo,2013-14,G,73,73,ORL
Alexis Ajinca,2013-14,C,56,30,NOP
Cole Aldrich,2013-14,C,46,2,NYK
LaMarcus Aldridge,2013-14,F,69,69,POR
Lavoy Allen,2013-14,F,65,2,TOT
Ray Allen,2013-14,G,73,9,MIA
Tony Allen,2013-14,G,55,28,MEM
Al-Farouq Aminu,2013-14,F,80,65,NOP
Chris Andersen,2013-14,C,72,0,MIA
Alan Anderson,2013-14,F,78,26,BRK
James Anderson,2013-14,G,80,62,PHI
Giannis Antetokounmpo,2013-14,F,77,23,MIL
Carmelo Anthony,2013-14,F,77,77,NYK
Joel Anthony,2013-14,C,33,0,TOT
Pero Antic,2013-14,C,50,26,ATL
Trevor Ariza,2013-14,F,77,77,WAS
Darrell Arthur,2013-14,F,68,1,DEN
Omer Asik,2013-14,C,48,19,HOU
D.J. Augustin,2013-14,G,71,9,TOT
Jeff Ayres,2013-14,F,73,10,SAS
J.J. Barea,2013-14,G,79,1,MIN
Andrea Bargnani,2013-14,C,42,39,NYK
Harrison Barnes,2013-14,F,78,24,GSW
Matt Barnes,2013-14,F,63,40,LAC
Will Barton,2013-14,G,41,0,POR
Brandon Bass,2013-14,F,82,73,BOS
Shane Battier,2013-14,F,73,56,MIA
Nicolas Batum,2013-14,F,82,82,POR
Jerryd Bayless,2013-14,G,72,19,TOT
Aron Baynes,2013-14,C,53,4,SAS
Kent Bazemore,2013-14,G,67,15,TOT
Bradley Beal,2013-14,G,73,73,WAS
Michael Beasley,2013-14,F,55,2,MIA
Marco Belinelli,2013-14,F,80,25,SAS
Anthony Bennett,2013-14,F,52,0,CLE
Patrick Beverley,2013-14,G,56,55,HOU
Bismack Biyombo,2013-14,C,77,9,CHA
DeJuan Blair,2013-14,F,78,13,DAL
Steve Blake,2013-14,G,55,28,TOT
Andray Blatche,2013-14,F,73,7,BRK
Eric Bledsoe,2013-14,G,43,40,PHO
Andrew Bogut,2013-14,C,67,67,GSW
Matt Bonner,2013-14,F,61,0,SAS
Trevor Booker,2013-14,F,72,45,WAS
Carlos Boozer,2013-14,F,76,76,CHI
Chris Bosh,2013-14,C,79,79,MIA
Avery Bradley,2013-14,G,60,58,BOS
Elton Brand,2013-14,C,73,15,ATL
Corey Brewer,2013-14,F,81,81,MIN
Aaron Brooks,2013-14,G,72,12,TOT
MarShon Brooks,2013-14,G,35,0,TOT
Chase Budinger,2013-14,F,41,8,MIN
Reggie Bullock,2013-14,F,43,0,LAC
Trey Burke,2013-14,G,70,68,UTA
Alec Burks,2013-14,G,78,12,UTA
Caron Butler,2013-14,F,56,13,TOT
Jimmy Butler,2013-14,G,67,67,CHI
Rasual Butler,2013-14,G,50,2,IND
Will Bynum,2013-14,G,56,3,DET
Nick Calathes,2013-14,G,71,7,MEM
Jose Calderon,2013-14,G,81,81,DAL
Kentavious Caldwell-Pope,2013-14,G,80,41,DET
DeMarre Carroll,2013-14,F,73,73,ATL
Vince Carter,2013-14,G,81,0,DAL
Michael Carter-Williams,2013-14,G,70,70,PHI
Omri Casspi,2013-14,F,71,2,HOU
Mario Chalmers,2013-14,G,73,73,MIA
Tyson Chandler,2013-14,C,55,55,NYK
Wilson Chandler,2013-14,F,62,55,DEN
Dionte Christmas,2013-14,F,31,0,PHO
Earl Clark,2013-14,F,54,17,TOT
Norris Cole,2013-14,G,82,6,MIA
Darren Collison,2013-14,G,80,35,LAC
Nick Collison,2013-14,F,81,0,OKC
Mike Conley,2013-14,G,73,73,MEM
Chris Copeland,2013-14,F,41,0,IND
DeMarcus Cousins,2013-14,C,71,71,SAC
Jamal Crawford,2013-14,G,69,24,LAC
Jordan Crawford,2013-14,G,81,35,TOT
Jae Crowder,2013-14,F,78,8,DAL
Dante Cunningham,2013-14,F,81,7,MIN
Stephen Curry,2013-14,G,78,78,GSW
Samuel Dalembert,2013-14,C,80,68,DAL
Gigi Datome,2013-14,F,34,0,DET
Brandon Davies,2013-14,F,51,0,PHI
Anthony Davis,2013-14,F,67,66,NOP
Ed Davis,2013-14,F,63,4,MEM
Glen Davis,2013-14,F,68,44,TOT
Nando De Colo,2013-14,F,47,3,TOT
Dewayne Dedmon,2013-14,C,31,6,TOT
Matthew Dellavedova,2013-14,G,72,4,CLE
Luol Deng,2013-14,F,63,63,TOT
DeMar DeRozan,2013-14,G,79,79,TOR
Boris Diaw,2013-14,F,79,24,SAS
Gorgui Dieng,2013-14,C,60,15,MIN
Toney Douglas,2013-14,G,51,17,TOT
Chris Douglas-Roberts,2013-14,F,49,8,CHA
Goran Dragic,2013-14,G,76,75,PHO
Andre Drummond,2013-14,C,81,81,DET
Jared Dudley,2013-14,F,74,43,LAC
Tim Duncan,2013-14,C,74,74,SAS
Mike Dunleavy,2013-14,F,82,61,CHI
Kevin Durant,2013-14,F,81,81,OKC
Wayne Ellington,2013-14,G,45,1,DAL
Monta Ellis,2013-14,G,82,82,DAL
Jeremy Evans,2013-14,F,66,4,UTA
Reggie Evans,2013-14,F,54,20,TOT
Tyreke Evans,2013-14,F,72,22,NOP
Kenneth Faried,2013-14,F,80,77,DEN
Jordan Farmar,2013-14,G,41,5,LAL
Vitor Luiz Faverani,2013-14,C,37,8,BOS
Derrick Favors,2013-14,F,73,73,UTA
Raymond Felton,2013-14,G,65,65,NYK
Landry Fields,2013-14,F,30,2,TOR
Derek Fisher,2013-14,G,81,0,OKC
Evan Fournier,2013-14,G,76,4,DEN
Randy Foye,2013-14,G,81,78,DEN
Jimmer Fredette,2013-14,G,49,0,TOT
Enes Freedom,2013-14,C,80,37,UTA
Joel Freeland,2013-14,C,52,0,POR
Channing Frye,2013-14,F,82,82,PHO
Francisco Garcia,2013-14,F,55,4,HOU
Kevin Garnett,2013-14,C,54,54,BRK
Diante Garrett,2013-14,G,71,0,UTA
Marc Gasol,2013-14,C,59,59,MEM
Pau Gasol,2013-14,C,60,60,LAL
Rudy Gay,2013-14,F,73,73,TOT
Alonzo Gee,2013-14,F,65,24,CLE
Paul George,2013-14,F,80,80,IND
Taj Gibson,2013-14,F,82,8,CHI
Manu Ginobili,2013-14,G,68,3,SAS
Rudy Gobert,2013-14,C,45,0,UTA
Archie Goodwin,2013-14,G,52,0,PHO
Eric Gordon,2013-14,G,64,64,NOP
Marcin Gortat,2013-14,C,81,80,WAS
Danny Granger,2013-14,F,41,2,TOT
Aaron Gray,2013-14,C,37,6,TOT
Danny Green,2013-14,G,68,59,SAS
Draymond Green,2013-14,F,82,12,GSW
Gerald Green,2013-14,G,82,48,PHO
Jeff Green,2013-14,F,82,82,BOS
Willie Green,2013-14,G,55,9,LAC
Blake Griffin,2013-14,F,80,80,LAC
Jordan Hamilton,2013-14,F,60,12,TOT
Tyler Hansbrough,2013-14,F,64,4,TOR
Tim Hardaway Jr.,2013-14,G,81,1,NYK
James Harden,2013-14,G,73,73,HOU
Maurice Harkless,2013-14,F,80,41,ORL
Josh Harrellson,2013-14,C,32,0,DET
Al Harrington,2013-14,F,34,0,WAS
Devin Harris,2013-14,G,40,0,DAL
Tobias Harris,2013-14,F,61,36,ORL
Udonis Haslem,2013-14,F,46,18,MIA
Spencer Hawes,2013-14,C,80,78,TOT
Chuck Hayes,2013-14,C,61,1,TOT
Gordon Hayward,2013-14,F,77,77,UTA
Gerald Henderson,2013-14,G,77,77,CHA
Xavier Henry,2013-14,F,43,5,LAL
John Henson,2013-14,F,70,23,MIL
Roy Hibbert,2013-14,C,81,81,IND
JJ Hickson,2013-14,F,69,52,DEN
Nene,2013-14,F,53,37,WAS
George Hill,2013-14,G,76,76,IND
Jordan Hill,2013-14,F,72,32,LAL
Kirk Hinrich,2013-14,G,73,61,CHI
Jrue Holiday,2013-14,G,34,34,NOP
Ryan Hollins,2013-14,F,61,0,LAC
Dwight Howard,2013-14,C,71,71,HOU
Robbie Hummel,2013-14,F,53,5,MIN
Kris Humphries,2013-14,F,69,30,BOS
Serge Ibaka,2013-14,F,81,81,OKC
Andre Iguodala,2013-14,F,63,63,GSW
Ersan Ilyasova,2013-14,F,55,47,MIL
Kyrie Irving,2013-14,G,71,71,CLE
Jarrett Jack,2013-14,G,80,31,CLE
Reggie Jackson,2013-14,G,80,36,OKC
Bernard James,2013-14,C,30,0,DAL
LeBron James,2013-14,F,77,77,MIA
Al Jefferson,2013-14,C,73,73,CHA
Richard Jefferson,2013-14,F,82,78,UTA
Brandon Jennings,2013-14,G,80,79,DET
Jonas Jerebko,2013-14,F,64,0,DET
Amir Johnson,2013-14,F,77,72,TOR
Chris Johnson,2013-14,F,40,0,BOS
James Johnson,2013-14,F,52,4,MEM
Joe Johnson,2013-14,G,79,79,BRK
Orlando Johnson,2013-14,G,45,0,TOT
Wesley Johnson,2013-14,F,79,62,LAL
Perry Jones III,2013-14,F,62,7,OKC
Terrence Jones,2013-14,F,76,71,HOU
DeAndre Jordan,2013-14,C,82,82,LAC
Cory Joseph,2013-14,G,68,19,SAS
Chris Kaman,2013-14,C,39,13,LAL
Ryan Kelly,2013-14,F,59,25,LAL
Michael Kidd-Gilchrist,2013-14,F,62,62,CHA
Andrei Kirilenko,2013-14,F,45,4,BRK
Brandon Knight,2013-14,G,72,69,MIL
Kyle Korver,2013-14,G,71,71,ATL
Kosta Koufos,2013-14,C,80,22,MEM
Doron Lamb,2013-14,G,53,0,ORL
Jeremy Lamb,2013-14,G,78,0,OKC
Shane Larkin,2013-14,G,48,0,DAL
Ty Lawson,2013-14,G,62,61,DEN
Courtney Lee,2013-14,G,79,47,TOT
David Lee,2013-14,F,69,67,GSW
Alex Len,2013-14,C,42,3,PHO
Kawhi Leonard,2013-14,F,66,65,SAS
Meyers Leonard,2013-14,C,40,0,POR
Jon Leuer,2013-14,F,49,0,MEM
Rashard Lewis,2013-14,F,60,6,MIA
Damian Lillard,2013-14,G,82,82,POR
Jeremy Lin,2013-14,G,71,33,HOU
Shaun Livingston,2013-14,G,76,54,BRK
Robin Lopez,2013-14,C,82,82,POR
Kevin Love,2013-14,F,77,77,MIN
Kyle Lowry,2013-14,G,79,79,TOR
John Lucas III,2013-14,G,42,6,UTA
Shelvin Mack,2013-14,G,73,11,ATL
Ian Mahinmi,2013-14,C,77,1,IND
Shawn Marion,2013-14,F,76,76,DAL
Kendall Marshall,2013-14,G,54,45,LAL
Cartier Martin,2013-14,F,59,6,TOT
Kenyon Martin,2013-14,F,32,15,NYK
Kevin Martin,2013-14,G,68,68,MIN
Wesley Matthews,2013-14,G,82,82,POR
Jason Maxiell,2013-14,F,34,13,ORL
Eric Maynor,2013-14,G,31,0,TOT
O.J. Mayo,2013-14,G,52,23,MIL
Luc Mbah a Moute,2013-14,F,64,7,TOT
Ray McCallum,2013-14,G,45,10,SAC
CJ McCollum,2013-14,G,38,0,POR
Ben McLemore,2013-14,G,82,55,SAC
Josh McRoberts,2013-14,F,78,78,CHA
Jodie Meeks,2013-14,G,77,70,LAL
Gal Mekel,2013-14,G,31,1,DAL
Khris Middleton,2013-14,F,82,64,MIL
CJ Miles,2013-14,G,51,34,CLE
Andre Miller,2013-14,G,58,2,TOT
Darius Miller,2013-14,F,45,7,NOP
Mike Miller,2013-14,F,82,4,MEM
Quincy Miller,2013-14,F,52,16,DEN
Patty Mills,2013-14,G,81,2,SAS
Paul Millsap,2013-14,F,74,73,ATL
Nazr Mohammed,2013-14,C,80,1,CHI
Greg Monroe,2013-14,F,82,82,DET
E'Twaun Moore,2013-14,G,79,3,ORL
Marcus Morris Sr.,2013-14,F,82,1,PHO
Markieff Morris,2013-14,F,81,0,PHO
Anthony Morrow,2013-14,G,76,9,NOP
Donatas Motiejunas,2013-14,F,62,3,HOU
Timofey Mozgov,2013-14,C,82,30,DEN
Shabazz Muhammad,2013-14,G,37,0,MIN
Byron Mullens,2013-14,C,45,0,TOT
Toure' Murry,2013-14,G,51,0,NYK
Gary Neal,2013-14,G,52,3,TOT
Jameer Nelson,2013-14,G,68,68,ORL
Andrew Nicholson,2013-14,F,76,5,ORL
Joakim Noah,2013-14,C,80,80,CHI
Steve Novak,2013-14,F,54,1,TOR
Dirk Nowitzki,2013-14,F,80,80,DAL
Jermaine O'Neal,2013-14,F,44,13,GSW
Kyle O'Quinn,2013-14,C,69,19,ORL
Victor Oladipo,2013-14,G,80,44,ORL
Kelly Olynyk,2013-14,C,70,9,BOS
Travis Outlaw,2013-14,F,63,4,SAC
Zaza Pachulia,2013-14,C,53,43,MIL
Tony Parker,2013-14,G,68,68,SAS
Chandler Parsons,2013-14,F,74,74,HOU
Patrick Patterson,2013-14,F,65,13,TOT
Chris Paul,2013-14,G,62,62,LAC
Nikola Pekovic,2013-14,C,54,54,MIN
Kendrick Perkins,2013-14,C,62,62,OKC
Paul Pierce,2013-14,F,75,68,BRK
Mason Plumlee,2013-14,C,70,22,BRK
Miles Plumlee,2013-14,C,80,79,PHO
Otto Porter Jr.,2013-14,F,37,0,WAS
Phil Pressey,2013-14,G,75,11,BOS
Ronnie Price,2013-14,G,31,2,ORL
Pablo Prigioni,2013-14,G,66,27,NYK
Tayshaun Prince,2013-14,F,76,76,MEM
Miroslav Raduljica,2013-14,C,48,2,MIL
Anthony Randolph,2013-14,F,43,5,DEN
Zach Randolph,2013-14,F,79,79,MEM
JJ Redick,2013-14,G,35,34,LAC
Luke Ridnour,2013-14,G,61,14,TOT
Austin Rivers,2013-14,G,69,4,NOP
Andre Roberson,2013-14,G,40,16,OKC
Brian Roberts,2013-14,G,72,42,NOP
Nate Robinson,2013-14,G,44,1,DEN
Thomas Robinson,2013-14,F,70,0,POR
Rajon Rondo,2013-14,G,30,30,BOS
Terrence Ross,2013-14,G,81,62,TOR
Ricky Rubio,2013-14,G,82,82,MIN
Brandon Rush,2013-14,G,38,0,UTA
Robert Sacre,2013-14,C,65,13,LAL
John Salmons,2013-14,G,78,8,TOT
Dennis Schroder,2013-14,G,49,0,ATL
Luis Scola,2013-14,F,82,2,IND
Mike Scott,2013-14,F,80,6,ATL
Thabo Sefolosha,2013-14,G,61,61,OKC
Kevin Seraphin,2013-14,C,53,1,WAS
Ramon Sessions,2013-14,G,83,19,TOT
Iman Shumpert,2013-14,G,74,58,NYK
Alexey Shved,2013-14,G,63,0,MIN
Henry Sims,2013-14,C,46,25,TOT
Kyle Singler,2013-14,F,82,36,DET
Donald Sloan,2013-14,G,48,1,IND
Ish Smith,2013-14,G,70,1,PHO
JR Smith,2013-14,F,74,37,NYK
Jason Smith,2013-14,F,31,27,NOP
Josh Smith,2013-14,F,77,76,DET
Tony Snell,2013-14,G,77,12,CHI
Marreese Speights,2013-14,C,79,3,GSW
Tiago Splitter,2013-14,C,59,50,SAS
Lance Stephenson,2013-14,G,78,78,IND
Greg Stiemsma,2013-14,C,55,20,NOP
Amar'e Stoudemire,2013-14,C,65,21,NYK
Rodney Stuckey,2013-14,G,73,5,DET
Jared Sullinger,2013-14,F,74,44,BOS
Jeff Teague,2013-14,G,79,79,ATL
Marquis Teague,2013-14,G,40,3,TOT
Mirza Teletovic,2013-14,F,72,7,BRK
Garrett Temple,2013-14,G,75,0,WAS
Jason Terry,2013-14,G,35,0,BRK
Isaiah Thomas,2013-14,G,72,54,SAC
Hollis Thompson,2013-14,F,77,41,PHI
Jason Thompson,2013-14,F,82,61,SAC
Klay Thompson,2013-14,G,81,81,GSW
Tristan Thompson,2013-14,F,82,82,CLE
Marcus Thornton,2013-14,G,72,27,TOT
Anthony Tolliver,2013-14,F,64,9,CHA
P.J. Tucker,2013-14,F,81,81,PHO
Ronny Turiaf,2013-14,C,31,10,MIN
Hedo Turkoglu,2013-14,F,38,0,LAC
Evan Turner,2013-14,F,81,56,TOT
Jeremy Tyler,2013-14,C,41,0,NYK
Ekpe Udoh,2013-14,F,42,14,MIL
Beno Udrih,2013-14,G,41,12,TOT
Jonas Valanciunas,2013-14,C,81,81,TOR
Anderson Varejao,2013-14,C,65,29,CLE
Greivis Vasquez,2013-14,G,79,23,TOT
Jan Vesely,2013-14,F,54,1,TOT
Nikola Vucevic,2013-14,C,57,57,ORL
Dwyane Wade,2013-14,G,54,53,MIA
Dion Waiters,2013-14,G,70,24,CLE
Kemba Walker,2013-14,G,73,73,CHA
John Wall,2013-14,G,82,82,WAS
Gerald Wallace,2013-14,F,58,16,BOS
C.J. Watson,2013-14,G,63,5,IND
Martell Webster,2013-14,F,78,13,WAS
David West,2013-14,F,80,80,IND
Russell Westbrook,2013-14,G,46,46,OKC
Deron Williams,2013-14,G,64,58,BRK
Derrick Williams,2013-14,F,78,15,TOT
Elliot Williams,2013-14,G,67,2,PHI
Lou Williams,2013-14,G,60,7,ATL
Marvin Williams,2013-14,F,66,50,UTA
Mo Williams,2013-14,G,74,0,POR
Shawne Williams,2013-14,F,36,13,LAL
Jeff Withey,2013-14,C,58,4,NOP
Nate Wolters,2013-14,G,58,31,MIL
Brandan Wright,2013-14,C,58,0,DAL
Dorell Wright,2013-14,F,68,13,POR
Tony Wroten,2013-14,G,72,16,PHI
Nick Young,2013-14,G,64,9,LAL
Thaddeus Young,2013-14,F,79,78,PHI
Cody Zeller,2013-14,C,82,3,CHA
Tyler Zeller,2013-14,C,70,9,CLE
Quincy Acy,2014-15,F,68,22,NYK
Jordan Adams,2014-15,G,30,0,MEM
Steven Adams,2014-15,C,70,67,OKC
Arron Afflalo,2014-15,G,78,72,TOT
Alexis Ajinca,2014-15,C,68,8,NOP
Furkan Aldemir,2014-15,F,41,9,PHI
Cole Aldrich,2014-15,C,61,16,NYK
LaMarcus Aldridge,2014-15,F,71,71,POR
Lavoy Allen,2014-15,C,63,0,IND
Tony Allen,2014-15,G,63,41,MEM
Al-Farouq Aminu,2014-15,F,74,3,DAL
Lou Amundson,2014-15,F,53,35,TOT
Chris Andersen,2014-15,C,60,20,MIA
Alan Anderson,2014-15,G,74,19,BRK
Kyle Anderson,2014-15,F,33,8,SAS
Ryan Anderson,2014-15,F,61,5,NOP
Giannis Antetokounmpo,2014-15,G,81,71,MIL
Carmelo Anthony,2014-15,F,40,40,NYK
Joel Anthony,2014-15,C,49,0,DET
Pero Antic,2014-15,C,63,3,ATL
Trevor Ariza,2014-15,F,82,82,HOU
Darrell Arthur,2014-15,F,58,4,DEN
Omer Asik,2014-15,C,76,76,NOP
D.J. Augustin,2014-15,G,82,14,TOT
Jeff Ayres,2014-15,F,51,0,SAS
Luke Babbitt,2014-15,F,63,19,NOP
Leandro Barbosa,2014-15,G,66,1,GSW
J.J. Barea,2014-15,G,77,10,DAL
Harrison Barnes,2014-15,F,82,82,GSW
Matt Barnes,2014-15,F,76,74,LAC
Will Barton,2014-15,G,58,0,TOT
Brandon Bass,2014-15,F,82,43,BOS
Nicolas Batum,2014-15,F,71,71,POR
Jerryd Bayless,2014-15,G,77,4,MIL
Aron Baynes,2014-15,C,70,17,SAS
Kent Bazemore,2014-15,G,75,10,ATL
Bradley Beal,2014-15,G,63,59,WAS
Marco Belinelli,2014-15,G,62,9,SAS
Anthony Bennett,2014-15,F,57,3,MIN
Patrick Beverley,2014-15,G,56,55,HOU
Bismack Biyombo,2014-15,C,64,21,CHO
Tarik Black,2014-15,C,63,39,TOT
Steve Blake,2014-15,G,81,0,POR
Eric Bledsoe,2014-15,G,81,81,PHO
Bojan Bogdanovic,2014-15,F,78,28,BRK
Andrew Bogut,2014-15,C,67,65,GSW
Matt Bonner,2014-15,F,72,19,SAS
Trevor Booker,2014-15,F,79,5,UTA
Carlos Boozer,2014-15,F,71,26,LAL
Chris Bosh,2014-15,C,44,44,MIA
Avery Bradley,2014-15,G,77,77,BOS
Elton Brand,2014-15,C,36,4,ATL
Corey Brewer,2014-15,F,80,17,TOT
Aaron Brooks,2014-15,G,82,21,CHI
Markel Brown,2014-15,G,47,29,BRK
Kobe Bryant,2014-15,G,35,35,LAL
Chase Budinger,2014-15,F,67,4,MIN
Reggie Bullock,2014-15,F,36,2,TOT
Trey Burke,2014-15,G,76,43,UTA
Caron Butler,2014-15,F,78,21,DET
Jimmy Butler,2014-15,G,65,65,CHI
Rasual Butler,2014-15,F,75,1,WAS
Nick Calathes,2014-15,G,58,0,MEM
Jose Calderon,2014-15,G,42,42,NYK
Kentavious Caldwell-Pope,2014-15,G,82,82,DET
Isaiah Canaan,2014-15,G,47,21,TOT
DeMarre Carroll,2014-15,F,70,69,ATL
Vince Carter,2014-15,G,66,1,MEM
Michael Carter-Williams,2014-15,G,66,63,TOT
Omri Casspi,2014-15,F,67,19,SAC
Mario Chalmers,2014-15,G,80,37,MIA
Tyson Chandler,2014-15,C,75,75,DAL
Wilson Chandler,2014-15,F,78,75,DEN
Ian Clark,2014-15,G,30,0,TOT
Jordan Clarkson,2014-15,G,59,38,LAL
Norris Cole,2014-15,G,75,25,TOT
Darren Collison,2014-15,G,45,45,SAC
Nick Collison,2014-15,F,66,2,OKC
Mike Conley,2014-15,G,70,70,MEM
Chris Copeland,2014-15,F,50,12,IND
DeMarcus Cousins,2014-15,C,59,59,SAC
Robert Covington,2014-15,F,70,49,PHI
Allen Crabbe,2014-15,G,51,9,POR
Jamal Crawford,2014-15,G,64,4,LAC
Jae Crowder,2014-15,F,82,17,TOT
Dante Cunningham,2014-15,F,66,27,NOP
Stephen Curry,2014-15,G,80,80,GSW
Samuel Dalembert,2014-15,C,32,21,NYK
Troy Daniels,2014-15,G,47,0,TOT
Anthony Davis,2014-15,F,68,68,NOP
Ed Davis,2014-15,F,79,24,LAL
Glen Davis,2014-15,F,74,0,LAC
Austin Daye,2014-15,F,34,4,TOT
Dewayne Dedmon,2014-15,C,59,15,ORL
Matthew Dellavedova,2014-15,G,67,13,CLE
Luol Deng,2014-15,F,72,72,MIA
DeMar DeRozan,2014-15,G,60,60,TOR
Boris Diaw,2014-15,F,81,15,SAS
Gorgui Dieng,2014-15,C,73,49,MIN
Spencer Dinwiddie,2014-15,G,34,1,DET
Joey Dorsey,2014-15,F,69,17,HOU
Goran Dragic,2014-15,G,78,78,TOT
Andre Drummond,2014-15,C,82,82,DET
Jared Dudley,2014-15,G,72,22,MIL
Tim Duncan,2014-15,C,77,77,SAS
Mike Dunleavy,2014-15,F,63,63,CHI
Cleanthony Early,2014-15,F,39,7,NYK
Wayne Ellington,2014-15,G,65,36,LAL
Monta Ellis,2014-15,G,80,80,DAL
James Ennis III,2014-15,F,62,3,MIA
Tyler Ennis,2014-15,G,33,1,TOT
Jeremy Evans,2014-15,F,38,0,UTA
Reggie Evans,2014-15,F,47,7,SAC
Tyreke Evans,2014-15,G,79,76,NOP
Dante Exum,2014-15,G,82,41,UTA
Festus Ezeli,2014-15,C,46,7,GSW
Kenneth Faried,2014-15,F,75,71,DEN
Jordan Farmar,2014-15,G,36,0,LAC
Derrick Favors,2014-15,F,74,74,UTA
Evan Fournier,2014-15,G,58,32,ORL
Randy Foye,2014-15,G,50,21,DEN
Jimmer Fredette,2014-15,G,50,0,NOP
Enes Freedom,2014-15,C,75,74,TOT
Joel Freeland,2014-15,C,48,8,POR
Channing Frye,2014-15,F,75,51,ORL
Danilo Gallinari,2014-15,F,59,27,DEN
Langston Galloway,2014-15,G,45,41,NYK
Kevin Garnett,2014-15,F,47,47,TOT
Marc Gasol,2014-15,C,81,81,MEM
Pau Gasol,2014-15,F,78,78,CHI
Rudy Gay,2014-15,F,68,67,SAC
Alonzo Gee,2014-15,F,54,2,TOT
Taj Gibson,2014-15,F,62,17,CHI
Manu Ginobili,2014-15,G,70,0,SAS
Rudy Gobert,2014-15,C,82,37,UTA
Drew Gooden,2014-15,F,51,7,WAS
Archie Goodwin,2014-15,G,41,2,PHO
Aaron Gordon,2014-15,F,47,8,ORL
Ben Gordon,2014-15,G,56,0,ORL
Eric Gordon,2014-15,G,61,60,NOP
Marcin Gortat,2014-15,C,82,82,WAS
Danny Granger,2014-15,F,30,6,MIA
Jerami Grant,2014-15,F,65,11,PHI
Danny Green,2014-15,G,81,80,SAS
Draymond Green,2014-15,F,79,79,GSW
Erick Green,2014-15,G,43,1,DEN
Gerald Green,2014-15,G,74,4,PHO
Jeff Green,2014-15,F,78,70,TOT
Willie Green,2014-15,G,52,2,ORL
Blake Griffin,2014-15,F,67,67,LAC
PJ Hairston,2014-15,G,45,2,CHO
Justin Hamilton,2014-15,C,41,14,TOT
Tyler Hansbrough,2014-15,F,74,8,TOR
Tim Hardaway Jr.,2014-15,G,70,30,NYK
James Harden,2014-15,G,81,81,HOU
Maurice Harkless,2014-15,F,45,4,ORL
Devin Harris,2014-15,G,76,3,DAL
Gary Harris,2014-15,G,55,6,DEN
Joe Harris,2014-15,G,51,1,CLE
Tobias Harris,2014-15,F,68,63,ORL
Udonis Haslem,2014-15,F,62,25,MIA
Spencer Hawes,2014-15,F,73,15,LAC
Gordon Hayward,2014-15,F,76,76,UTA
Gerald Henderson,2014-15,G,80,72,CHO
John Henson,2014-15,C,67,11,MIL
Roy Hibbert,2014-15,C,76,76,IND
JJ Hickson,2014-15,C,73,8,DEN
Nene,2014-15,F,67,58,WAS
George Hill,2014-15,G,43,36,IND
Jordan Hill,2014-15,C,70,57,LAL
Solomon Hill,2014-15,F,82,78,IND
